UK ID,UK Sanction Programme,UK Name,EU Name Match,EU ID,Multi Score,Label
15212,Russia,"{'Nikolayevich', 'Nikolaevich', 'Lepa', 'Roman'}","{'Mikolaiovich', 'Mykolajovytj', 'Roman', 'Nikolaevich', 'Nikolajevitj', 'Lepa'}",138861,98,match
15213,Russia,"{'Igorevich', 'Lisobey', 'Yaroslav'}","{'Jaroslav', 'Lisobej', 'Yaroslav', 'Lisobei', 'Iaroslav', 'Igorevich', 'Igorjevitj', 'Lisobey'}",138866,100,match
15214,Russia,"{'Ivanovna', 'Andrukh', 'Irina'}","{'Ivanovna', 'Andrukh', 'Andruch', 'Irina'}",138870,99,match
15215,Russia,"{'Yuryevich', 'Yurievich', 'Alexey', 'Beletsky', 'Aleksei'}","{'Yuryevich', 'Jurjevitj', 'Aleksej', 'Evich', 'Iur', 'Beletskij', 'Beletsky', 'Beletskii', 'Aleksei'}",138874,94,match
15216,Russia,"{'Mikhailovich', 'Gennadiy', 'Gennady', 'Buneev', 'Mikhaylovich'}","{'Mikhailovich', 'Gennadiy', 'Buneev', 'Gennadii', 'Michajlovitj', 'Mikhaylovich', 'Gennadij', 'Bunejev'}",138878,100,match
15217,Russia,"{'Dadonov', 'Viacheslavovich', 'Oleg', 'Vyacheslavovich'}","{'Dadonov', 'Viacheslavovich', 'Oleg', 'Vjatjeslavovitj'}",138882,99,match
15218,Russia,"{'Bella', 'Seyranovna', 'Demeshko', 'Seiranovna'}","{'Bella', 'Seiranovna', 'Demesjko', 'Seyranovna', 'Sejranovna', 'Demeshko'}",138886,99,match
15219,Russia,"{'Mikhailovich', 'Didenko', 'Sergei', 'Mikhaylovich', 'Sergey'}","{'Mikhailovich', 'Didenko', 'Michajlovitj', 'Sergej', 'Sergei', 'Mikhaylovich'}",138890,100,match
15220,Russia,"{'Evgenievna', 'Evgenyevna', 'Farahova', 'Farakhova', 'Elena'}","{'Jevgenjevna', 'Jelena', 'Farachova', 'Evna', 'Evgenyevna', 'Farakhova', 'Evgen', 'Elena'}",138894,99,match
15221,Russia,"{'Valery', 'Iosifovich', 'Galinkin', 'Valeriy'}","{'Valerij', 'Valeriy', 'Iosifovitj', 'Valerii', 'Galinkin', 'Iosifovich'}",138898,100,match
15222,Russia,"{'Fedorovna', 'Svetlana', 'Fiodorovna', 'Gizay'}","{'Gizai', 'Gizay', 'Fedorovna', 'Fiodorovna', 'Svetlana', 'Fjodorovna', 'Gizaj'}",138902,99,match
15223,Russia,"{'Yurievich', 'Yuryevich', 'Dmitry', 'Golda'}","{'Yuryevich', 'Dmitry', 'Dmitrii', 'Jurjevitj', 'Evich', 'Iur', 'Dmitrij', 'Golda'}",138906,99,match
15224,Russia,"{'Vasilyevich', 'Mikhail', 'Golubovich', 'Vasilievich'}","{'Michail', 'Tarasenko', 'Vasiljevitj', 'Vasilevich'}",134376,85,preliminary match
15225,Russia,"{'Andrey', 'Gubarev', 'Anatolievich', 'Anatolyevich', 'Andrei'}","{'Gubarev', 'Anatol', 'Evich', 'Anatoljevitj', 'Andrej', 'Anatolyevich', 'Andrei'}",138914,100,match
15226,Russia,"{'Khvorostyan', 'Khvorostian', 'Vadimovna', 'Svetlana'}","{'Khvorostian', 'Vadimovna', 'Svetlana', 'Chvorostian'}",138918,100,match
15227,Russia,"{'Mikhailovich', 'Kishkinov', 'Mikhaylovich', 'Vitaly', 'Vitaliy'}","{'Mikhailovich', 'Kishkinov', 'Michajlovitj', 'Vitalij', 'Kisjkinov', 'Mikhaylovich', 'Vitalii', 'Vitaliy'}",138922,100,match
15228,Russia,"{'Kobtseva', 'Anatolyevna', 'Olga', 'Anatolievna'}","{'Anatolyevna', 'Anatol', 'Ga', 'Evna', 'Ol', 'Anatoljevna', 'Kobtseva', 'Olga'}",138926,99,match
15229,Russia,"{'Kolesnikov', 'Denis', 'Sergeevich'}","{'Kolesnikov', 'Sergejevitj', 'Sergeevich', 'Denis'}",138930,99,match
15230,Russia,"{'Alexandra', 'Aleksandra', 'Sergeevna', 'Kovalenko'}","{'Aleksandra', 'Sergeevna', 'Kovalenko', 'Sergejevna'}",138934,100,match
15231,Russia,"{'Kriyerenko', 'Valeryevich', 'Valerievich', 'Krierenko', 'Aleksandr', 'Alexander'}","{'Valerjevitj', 'Kriyerenko', 'Valeryevich', 'Krierenko', 'Krijerenko', 'Valer', 'Evich', 'Aleksandr'}",138942,100,match
15232,Russia,"{'Leonidovich', 'Kukarsky', 'Dmitry'}","{'Dmitry', 'Leonidovitj', 'Dmitrii', 'Kukarsky', 'Kukarskii', 'Dmitrij', 'Leonidovich', 'Kukarskij'}",138946,100,match
15233,Russia,"{'Litsoev', 'Andrey', 'Listoev', 'Andrei', 'Viktorovich'}","{'Viktorovitj', 'Litsoev', 'Andrej', 'Andrei', 'Viktorovich', 'Litsojev'}",138950,100,match
15234,Russia,"{'Lysenko', 'Grigorievich', 'Roman', 'Grigoryevich'}","{'Grigorjevitj', 'Lysenko', 'Roman', 'Evich', 'Grigor', 'Grigoryevich'}",138954,99,match
15235,Russia,"{'Maly', 'Georgievich', 'Pavel'}","{'Pavel', 'Georgievich', 'Georgijevitj', 'Maly', 'Malyi', 'Malyj'}",138962,98,match
15236,Russia,"{'Raisovich', 'Mardanov', 'Ruslan'}","{'Raisovich', 'Mardanov', 'Ruslan', 'Raisovitj'}",138966,100,match
15237,Russia,"{'Viktorovna', 'Zhanna', 'Marfina'}","{'Viktorovna', 'Zhanna', 'Marfina', 'Zjanna'}",138973,100,match
15238,Russia,"{'Mikhaylovna', 'Mikhailovna', 'Mosina', 'Anna'}","{'Mikhailovna', 'Mikhaylovna', 'Michajlovna', 'Anna', 'Mosina'}",138977,99,match
15239,Russia,"{'Zinaida', 'Gavrilovna', 'Naden'}","{'Zinaida', 'Gavrilovna', 'Naden'}",138981,99,match
15240,Russia,"{'Pilavov', 'Pavel', 'Aristievich'}","{'Pilavov', 'Pavel', 'Aristievich', 'Aristijevitj'}",138985,99,match
15241,Russia,"{'Alla', 'Arkadievna', 'Arkadyevna', 'Podtynnaya'}","{'Arkadjevna', 'Alla', 'Evna', 'Podtynnaja', 'Podtynnaya', 'Arkad', 'Arkadyevna', 'Podtynnaia'}",138989,99,match
15242,Russia,"{'Vladimir', 'Polyakov', 'Nikolaevich'}","{'Poljakov', 'Vladimir', 'Nikolaevich', 'Nikolajevitj', 'Polyakov', 'Poliakov'}",138997,100,match
15243,Russia,"{'Nikolaevich', 'Oleg', 'Popov'}","{'Nikolaevich', 'Nikolajevitj', 'Oleg', 'Smolin'}",134055,85,preliminary match
15244,Russia,"{'Ivanovna', 'Rakhmukova', 'Elena'}","{'Ivanovna', 'Jelena', 'Rachmukova', 'Rakhmukova', 'Elena'}",139012,99,match
15245,Russia,"{'Igor', 'Nikolaevich', 'Ryabushkin'}","{'Igor', 'Nikolaevich', 'Nikolajevitj', 'Riabushkin', 'Rjabusjkin', 'Ryabushkin'}",139020,99,match
15246,Russia,"{'Sanaev', 'Sanayev', 'Ivan', 'Vladimirovich'}","{'Vladimirovich', 'Sanaev', 'Sanayev', 'Vladimirovitj', 'Sanajev', 'Ivan'}",139024,99,match
15247,Russia,"{'Vladimir', 'Vladimirovich', 'Sankin'}","{'Vladimir', 'Vladimirovich', 'Sankin', 'Vladimirovitj'}",139029,85,preliminary match
15248,Russia,"{'Sergun', 'Vladimirovna', 'Natalya'}","{'Natalja', 'Sergun', 'Vladimirovna', 'Natalya'}",139033,100,match
15249,Russia,"{'Sergey', 'Sergei', 'Serov', 'Viktorovich'}","{'Viktorovitj', 'Sergej', 'Sergei', 'Serov', 'Viktorovich'}",139037,99,match
15250,Russia,"{'Evgenevich', 'Konstantin', 'Skrypnyk', 'Evgenievich', 'Skrypnik'}","{'Evgenevich', 'Konstantin', 'Skrypnyk', 'Jevgenjevitj', 'Skrypnik'}",139041,100,match
15251,Russia,"{'Viacheslav', 'Evgenyevich', 'Evgenievich', 'Svetlov', 'Vyacheslav'}","{'Viacheslav', 'Jevgenjevitj', 'Evich', 'Evgen', 'Evgenyevich', 'Vjatjeslav', 'Svetlov'}",139045,100,match
15252,Russia,"{'Mikhailovich', 'Andrey', 'Mikhaylovich', 'Andrei', 'Tambovtsev'}","{'Mikhailovich', 'Andrej', 'Michajlovitj', 'Mikhaylovich', 'Andrei', 'Tambovtsev'}",139049,100,match
15253,Russia,"{'Yuriy', 'Nikolaevich', 'Yury', 'Telikanov'}","{'Iurii', 'Nikolaevich', 'Nikolajevitj', 'Telikanov', 'Yuriy', 'Jurij'}",139053,99,match
15254,Russia,"{'Maxim', 'Anatolievich', 'Anatolyevich', 'Uvarov', 'Maksim'}","{'Anatol', 'Evich', 'Anatoljevitj', 'Anatolyevich', 'Uvarov', 'Maksim'}",139057,100,match
15255,Russia,"{'Yermolenko', 'Aleksandr', 'Ermolenko', 'Alexander', 'Viktorovich'}","{'Viktorovitj', 'Jermolenko', 'Aleksandr', 'Ermolenko', 'Yermolenko', 'Viktorovich'}",139061,100,match
15256,Russia,"{'Yuriy', 'Yury', 'Pavlovich', 'Yurov'}","{'Yurov', 'Jurov', 'Pavlovitj', 'Yuriy', 'Pavlovich', 'Jurij'}",139065,98,match
15257,Russia,"{'Zadiraka', 'Nelli', 'Akopovna'}","{'Zadiraka', 'Nelli', 'Akopovna'}",139069,99,match
15258,Russia,"{'Khoroshilov', 'Aleksandrovich', 'Dmitry', 'Alexandrovich'}","{'Dmitry', 'Khoroshilov', 'Chorosjilov', 'Aleksandrovitj', 'Dmitrij', 'Aleksandrovich'}",139077,100,match
15259,Russia,"{'Andrey', 'Andrei', 'Fyodorovich', 'Sopelnik', 'Fiodorovich'}","{'Fjodorovitj', 'Andrej', 'Sopelnik', 'Andrei', 'Fiodorovich'}",139086,100,match
15260,Russia,"{'Oleg', 'Valeryevich', 'Valerievich', 'Koval'}","{'Valerjevitj', 'Valeryevich', 'Oleg', 'Koval'}",139091,98,match
15261,Russia,"{'Filatov', 'Yevgenevich', 'Alexey'}","{'Alexey', 'Jevgenjevitj', 'Aleksej', 'Evich', 'Yevgenevich', 'Filatov', 'Aleksei', 'Evgen', 'Jevgenjevic'}",138005,100,match
15262,Russia,"{'Igor', 'Venediktovich', 'Maslov'}","{'Venediktovich', 'Igor', 'Venediktovitj', 'Venediktovic', 'Maslov'}",138010,99,match
15263,Russia,"{'Farkhad', 'Ogly', 'Teimur', 'Ahmedov', 'Teymur', 'Farhad', 'Akhmedov'}","{'Ahmad', 'Ahmed', 'Kaua', 'Kanabi', 'Hamawandi', 'Farhad', 'Achmed', 'Omar', 'Kawa'}",3224,77,preliminary match
15264,Russia,"{'Vladimir', 'Evtushenkov', 'Yevtshenkov', 'Petrovich'}","{'Vladimir', 'Evtushenkov', 'Yevtushenkov', 'Petrovich'}",173163,100,match
15265,Russia,"{'Petrovna', 'Timchenko', 'Ermakova', 'Yermakova', 'Elena'}","{'Petrovna', 'Timcenko', 'Jelena', 'Timchenko', 'Ermakova', 'Timtjenko', 'Yermakova', 'Timtsenko', 'Jermakova', 'Timcenkova', 'Elena'}",138062,99,match
15267,Russia,"{'Mikhail', 'Babakov', 'Alexandrovich'}","{'Alexandrovich', 'Michail', 'Mikhail', 'Mihail', 'Aleksandrovitj', 'Aleksandrovich', 'Babakov', 'Aleksandrovic'}",138091,100,match
15268,Russia,"{'Ezoubov', 'Pavel', 'Ezubov'}","{'Ezoubov', 'Jezubov', 'Ezubov', 'Pavel'}",143278,85,preliminary match
15269,Russia,"{'Igor', 'Albertovich', 'Kesaev'}","{'Kesaev', 'Igor', 'Albertovich', 'Albertovitj', 'Kesajev'}",138100,99,match
15270,Russia,"{'Petaykin', 'Nikolaevich', 'Alexander'}","{'Aleksander', 'Petaykin', 'Nikolajevic', 'Nikolaevich', 'Nikolajevitj', 'Petajkin', 'Aleksandr', 'Alexander', 'Petaikin'}",138106,100,match
15271,Russia,"{'Yusufovich', 'Alekperov', 'Vagit'}",,,0,not match
15272,Russia,"{'Aleksandr', 'Aleksandrovich', 'Shulgin'}","{'Sjubin', 'Alexandr', 'Aleksandr', 'Vasilievich', 'Shubin', 'Vasiljevitj'}",7556,85,preliminary match
15273,Russia,"{'Andrei', 'Andrey', 'Bokarev', 'Removich'}","{'Andrey', 'Andrej', 'Belousov', 'Removic', 'Removich', 'Andrei', 'Removitj'}",142682,85,preliminary match
15274,Russia,"{'Nigina', 'Zairova'}",,,0,not match
15275,Russia,"{'Zubitskiy', 'Evgeny', 'Borisovich'}","{'Jevgenij', 'Zubitskiy', 'Zubickij', 'Zubicki', 'Borisovich', 'Evgeny', 'Borisovic', 'Zubitskij', 'Borisovitj'}",138127,100,match
15276,Russia,"{'Saodat', 'Narzieva'}",,,0,not match
15277,Russia,"{'Musa', 'Bazhayev', 'Bazhaev', 'Yusupovich'}","{'Jusipovic', 'Yusupovich', 'Bazajev', 'Musa', 'Bazhaev', 'Bazjajev', 'Jusupovitj'}",138155,99,match
15278,Russia,"{'Fursenko', 'Aleksandrovich', 'Andrey', 'Andrei'}","{'Alexei', 'Alexey', 'Frolov', 'Aleksej', 'Andreevich', 'Aleksandrov', 'Aleksandrovitj', 'Alexandrov', 'Andrejevitj', 'Alexandrovich'}",145349,76,preliminary match
15279,Russia,"{'Vikotorovitsj', 'Grigory', 'Berezkin', 'Viktorovich'}","{'Viktorovitj', 'Anikeyev', 'Grigori', 'Grigorij', 'Viktorovich', 'Anikejev'}",134512,85,preliminary match
15280,Russia,"{'Sergey', 'Serguey', 'Achotovich', 'Mndoiants'}","{'Mikhailovich', 'Mironov', 'Michajlovitj', 'Sergei', 'Sergej'}",7296,50,not match
15281,Russia,"{'Eugene', 'Tenenbaum'}",,,0,not match
15282,Russia,"{'Vasilyevna', 'Rukavishikova', 'Lyudmila'}","{'Ljudmila', 'Rukavisjnikova', 'Rukavisnikova', 'Rukavisnikovova', 'Rukavishnikova', 'Ludmila', 'Lyudmila'}",138190,85,preliminary match
15283,Russia,"{'Suleimanovich', 'Said', 'Kerimov'}","{'Said', 'Kerimov'}",138198,85,preliminary match
15284,Russia,"{'Aleksandrovna', 'Maria', 'Lavrova'}","{'Mordashova', 'Aleksandrovna', 'Alexandrovna', 'Mordasjova', 'Marina', 'Mordasovova'}",140484,85,preliminary match
15285,Russia,"{'Leonidovich', 'Vladimir', 'Bogdanov'}","{'Leonidovitj', 'Leonidovic', 'Vladimir', 'Bogdanov', 'Leonidovich'}",138202,100,match
15286,Russia,"{'Ismailova', 'Gulbakhor'}","{'Gulbachor', 'Ismailovova', 'Ismailova', 'Gulbakhor'}",139643,85,preliminary match
15287,Russia,"{'Ivanovich', 'Vladimir', 'Yakunin'}","{'Kasjin', 'Ivanovitj', 'Kashin', 'Vladimir', 'Ivanovich'}",133869,85,preliminary match
15288,Russia,"{'Sergey', 'Sergei', 'Aleksandrovich', 'Fursenko'}","{'Aljaksandravitj', 'Vareiko', 'Siarhei', 'Aliaksandravich', 'Varejko', 'Aleksandrovitj', 'Sergej', 'Vareika', 'Sergey', 'Aleksandrovich', 'Varejka', 'Siargei', 'Siarhej'}",130089,85,preliminary match
15289,Russia,"{'Viktor', 'Medvedchuk', 'Volodymyrovich'}","{'Volodymyrovych', 'Viktor', 'Volodymyrovic', 'Medvedchuk', 'Medvedtsu', 'Medvedcuk', 'Volodymyrovyts'}",165986,100,match
15290,Russia,"{'Davidovich', 'David'}",,,0,not match
15291,Russia,"{'Arkadiy', 'Yurevich', 'Romanov'}","{'Yurievich', 'Romanov', 'Viceadmiral', 'Arkady', 'Arkadij'}",162569,97,match
15292,Russia,"{'Andrei', 'Volozhinsky', 'Olgertovich'}","{'Andrei', 'Shipitsin', 'Olegovich'}",119644,81,preliminary match
15293,Russia,"{'Igor', 'Yevgenyevich', 'Konashenkov'}","{'Evgenevich', 'Kakidzianov', 'Igor', 'Ihor', 'Evich', 'Evgen', 'Ievgenovich', 'Evegenevich', 'Kakidzyanov', 'Khakimzyanov', 'Yevhenovych', 'Khakimzianov'}",7342,80,preliminary match
15294,Russia,"{'Aleksandr', 'Chupriyan', 'Petrovich'}","{'Alexandr', 'Aljaksandr', 'Pjatrovitj', 'Piatrovich', 'Petrovitj', 'Barsukou', 'Barsukov', 'Aleksandr', 'Petrovich', 'Aliaksandr', 'Alexander'}",125276,85,preliminary match
15295,Russia,"{'Sergei', 'Korolyov', 'Borisovich'}","{'Borisovitj', 'Borisovich', 'Sergej', 'Sergei', 'Korolev', 'Borissovich'}",143272,91,match
15296,Russia,"{'Boris', 'Viktorovich', 'Obnosov'}","{'Viktorovitj', 'Boris', 'Obnosov', 'Viktorovich', 'Viktorovic'}",159650,99,match
15297,Russia,"{'Kuprin', 'Anton', 'Valerevich'}","{'Vitaliyovych', 'Vitalijovytj', 'Vital', 'Evich', 'Khriakov', 'Chrjakov', 'Vitaliiovich', 'Vitalievich', 'Aleksandr', 'Oleksandr', 'Vitaljevitj', 'Alexander', 'Khryakov'}",7378,50,not match
15298,Russia,"{'Alexei', 'Alexey', 'Aleksei', 'Viktorovich', 'Pimanov'}","{'Viktorovitj', 'Aleksey', 'Alexei', 'Alexey', 'Aleksej', 'Pimanov', 'Viktorovic', 'Viktorovich', 'Aleksei'}",138024,100,match
15299,Russia,"{'Yurievich', 'Igor', 'Korotchenko'}","{'Yurievich', 'Korotjenko', 'Igor', 'Jurjevitj', 'Korotchenko', 'Evich', 'Korocenko', 'Iur', 'Jurjevic'}",139935,99,match
15310,Russia,"{'Angelika', 'Anzhelika', 'Khan'}","{'Muttaqi', 'Amir', 'Khan', 'Motaqi'}",659,50,not match
15311,Russia,"{'Belozerov', 'Oleg', 'Valentinovich', 'Belozyorov'}","{'Oleg', 'Valerievich', 'Morgun'}",166055,78,preliminary match
15312,Russia,"{'Kiva', 'Ilya'}","{'Pavlovitj', 'Pavlovic', 'Ilya', 'Kozlov', 'Pavlovich', 'Ilja'}",153645,50,not match
15313,Russia,"{'Azatbek', 'Omurbekov'}","{'Asanbekovich', 'Azatbek', 'Asanbekovitj', 'Omurbekov', 'Asanbekovic'}",140026,85,preliminary match
15314,Russia,"{'Nikolayevich', 'Andrey', 'Serdyukov'}","{'Andrey', 'Andriej', 'Andrej', 'Dolgopolow', 'Nikolaevich', 'Nikolajevitj', 'Nikolajewicz', 'Nikolajewitsch', 'Dolgopolov'}",131566,85,preliminary match
15315,Russia,"{'Flyustikov', 'Valery'}","{'Valerij', 'Fjodorovitj', 'Rashkin', 'Raskin', 'Fedorovich', 'Valery', 'Rasjkin'}",7569,50,not match
15316,Russia,"{'Bogdanovsky', 'Vaselyevich', 'Nikolay'}","{'Arefjev', 'Vasilevich', 'Arefyev', 'Nikolay', 'Vasiljevitj', 'Nikolaj'}",133927,85,preliminary match
15318,Russia,"{'Dobrodeev', 'Oleg', 'Borisovich', 'Dobrodeyev'}","{'Dobrodeev', 'Oleg', 'Dobrodejev', 'Borisovich', 'Borisovic', 'Borisovitj'}",138049,99,match
15319,Russia,"{'Nikolayevitch', 'Gusev', 'Pavel', 'Nikolaevich'}","{'Nikolayevitch', 'Pavel', 'Nikolajevic', 'Nikolaevich', 'Gusev', 'Nikolajevitj'}",138057,98,match
15320,Russia,"{'Sergey', 'Sergei', 'Vladimirovich', 'Mikhailov'}","{'Vladimirovic', 'Michajlov', 'Vladimirovich', 'Mihajlov', 'Mikhailov', 'Sergej', 'Sergei', 'Sergey', 'Serguei'}",138132,100,match
15321,Russia,"{'Malkevich', 'Alexander', 'Alexandrovich'}","{'Aleksandrovich', 'Aleksander', 'Mal', 'Aleksandrovitj', 'Aleksandr', 'Maljkevic', 'Aleksandrovic', 'Malkevich', 'Malkevitj', 'Alexander', 'Kevich', 'Alexandrovich'}",138143,100,match
15330,Russia,"{'Maksim', 'Stanislavovich', 'Oreshkin'}","{'Maksim', 'Stanislavovich', 'Oreshkin'}",147010,100,match
15331,Russia,"{'Leontyev', 'Mikhail', 'Vladimirovich'}","{'Vladimirovic', 'Vladimirovich', 'Leontyev', 'Michail', 'Mikhail', 'Vladimirovitj', 'Leontiev'}",154481,100,match
15333,Russia,"{'Zade', 'Vagif', 'Nailya', 'Asker', 'Gizi'}","{'Natalia', 'Volodymyrivna', 'Natalya', 'Natalja', 'Gubareva', 'Ia', 'Gubarieva', 'Volodimirivna', 'Vladimirovna', 'Natal'}",138781,50,not match
15334,Russia,"{'Igorevich', 'Alexander', 'Kots'}","{'Kots', 'Alexandr', 'Aleksandr', 'Igorevich', 'Igorevitj'}",150714,97,match
15336,Russia,"{'Poddubny', 'Evgeny'}","{'Jevgenij', 'Jevgenjevitj', 'Poddubnyy', 'Poddubnyj', 'Evgenievich', 'Evgeniy', 'Jevgenievic'}",154240,85,preliminary match
15337,Russia,"{'Aleksandr', 'Alexander', 'Yakovlevich', 'Shkolnik'}","{'Svjatoslavovitj', 'Alexandr', 'Aljaksandr', 'Sjepeleu', 'Shepeleu', 'Svyatoslavovich', 'Shepelev', 'Sjepelev', 'Svjataslavavitj', 'Aliaksandr', 'Alexander', 'Sviataslavavich'}",125819,83,preliminary match
15342,Russia,"{'Anatolyevich', 'Dmitry', 'Steshin'}","{'Dmitry', 'Anatoljevitj', 'Anatolievich', 'Dmitrij', 'Belik'}",110745,85,preliminary match
15343,Russia,"{'Yelena', 'Avdeeva', 'Osipovna'}","{'Jelena', 'Aleksandrovna', 'Alexandrovna', 'Jevtiuchova', 'Yevtyukhova', 'Yelena'}",134800,50,not match
15344,Russia,"{'Melkhiorovich', 'Kress', 'Viktor'}","{'Melkhiorovich', 'Kress', 'Viktor'}",146432,99,match
15345,Russia,"{'Nikolaevich', 'Aleksandr', 'Nekrasov'}","{'Nikolayevich', 'Alexander', 'Nekrasov'}",146506,91,match
15346,Russia,"{'Ponomaryov', 'Valery', 'Andreevich'}","{'Valerij', 'Andreevich', 'Ponomarjov', 'Valery', 'Andrejevitj', 'Ponomarev'}",143447,98,match
15347,Russia,"{'Ergartovich', 'Eduard', 'Rossel'}","{'Eduardo', 'Rivero', 'Parra', 'Luis'}",124329,50,not match
15348,Russia,"{'Iliyas', 'Umakhanov', 'Magomed', 'Salamovich'}","{'Iliyas', 'Umakhanov', 'Magomed', 'Salamovich'}",146491,100,match
15349,Russia,"{'Browning', 'Natalia', 'Timchenko', 'Natalya'}","{'Ivanovna', 'Natalia', 'Nataliia', 'Bezrutjenko', 'Natalya', 'Nataliya', 'Natalja', 'Ia', 'Bezruchenko', 'Natalija', 'Ivanivna', 'Natal'}",116716,50,not match
15350,Russia,"{'Sergey', 'Chemezov', 'Sergeevich'}","{'Serghei', 'Viktorovitj', 'Tjemezov', 'Chemezov', 'Sergej', 'Sergei', 'Cemezov', 'Sergey', 'Viktorovich'}",7471,85,preliminary match
15351,Russia,"{'Gusev', 'Dmitry', 'Vladimirovich'}","{'Dmitry', 'Gennadievich', 'Gennadjevitj', 'Gusev', 'Dmitrij'}",134167,85,preliminary match
15352,Russia,"{'Mikhail', 'Kuchment', 'Lvovich'}","{'Podvyaznikov', 'Mikhail', 'Lvovich'}",170764,85,preliminary match
15353,Russia,"{'Alexandrovich', 'Oleg', 'Mashtalyar'}","{'Aleksandrovitj', 'Aleksandrovich', 'Oleg', 'Lebedev'}",134043,85,preliminary match
15354,Russia,"{'Alexei', 'Panferov', 'Valeryevich', 'Alexey'}","{'Valerjevitj', 'Valeryevich', 'Alexey', 'Aleksej', 'Alexej', 'Valerjevic', 'Minin'}",124966,85,preliminary match
15356,Russia,"{'Nikoalyevna', 'Irina', 'Kashina'}","{'Kasjin', 'Ivanovitj', 'Kashin', 'Vladimir', 'Ivanovich'}",133869,50,not match
15358,Russia,"{'Zadornov', 'Mikhailovich', 'Mikhail', 'Mikhaylovich'}","{'Mikhailovich', 'Michail', 'Matvejevskij', 'Matveevsky', 'Mikhail', 'Michajlovitj'}",149904,85,preliminary match
15359,Russia,"{'Dmitry', 'Dmitrii', 'Levin', 'Olegovich', 'Dmitriy'}","{'Rogozin', 'Dmitry', 'Olegovitj', 'Dmitrij', 'Olegovich'}",7302,85,preliminary match
15360,Russia,"{'Tatyana', 'Gennadevna', 'Tatiana', 'Nesterenko', 'Gennadievna', 'Gennadyevna'}","{'Lobatj', 'Tatiana', 'Georgievna', 'Georgijevna', 'Lobach'}",133332,50,not match
15362,Russia,"{'Viktor', 'Nikolaev', 'Andreevich'}","{'Nikolaeva', 'Viktoriia', 'Viktorovna', 'Viktoria', 'Nikolajeva'}",135664,85,preliminary match
15365,Russia,"{'Nikolai', 'Aleksandrovich', 'Pankov', 'Nikolay'}","{'Pankov', 'Aleksandrovitj', 'Nikolay', 'Aleksandrovich', 'Nikolaj'}",144440,100,match
15382,Syria,"{'Ar', 'Chaar', 'Sha', 'Cha', 'Al', 'Mohammad', 'Shaar', 'Mohammed', 'Muhammad', 'Mohamed'}","{'Mohamed', 'Ar', 'Sha', 'Al', 'Mohammad', 'Shaar', 'Mohammed', 'Ibrahim', 'Muhammad', 'Chaar'}",6831,93,match
15383,Russia,"{'Shelomov', 'Mikhail', 'Lvovich'}","{'Podvyaznikov', 'Mikhail', 'Lvovich'}",170764,85,preliminary match
15384,Russia,"{'Nikolaevich', 'Viktor', 'Khmarin'}","{'Nikolayevich', 'Nikolajevitj', 'Bondarev', 'Viktor'}",137107,85,preliminary match
15385,Russia,"{'Klishin', 'Mikhail', 'Alekseevich'}","{'Aleksejevitj', 'Alexejevic', 'Neimovich', 'Alekseevich', 'Michail', 'Mikhail', 'Nejmovic', 'Naimovic', 'Nejmovich'}",155567,85,preliminary match
15386,Russia,"{'Igor', 'Putin', 'Alexandrovich'}","{'Ananskikh', 'Igor', 'Aleksandrovitj', 'Ananskich', 'Aleksandrovich'}",134159,85,preliminary match
15387,Russia,"{'Kolbin', 'Vladimir', 'Petrovich'}","{'Kolbin', 'Vladimir', 'Petrovich'}",173071,100,match
15388,Russia,"{'Putin', 'Mikhail', 'Evgenievich'}","{'Mizintsev', 'Jevgenjevitj', 'Michail', 'Mikhail', 'Mizincev', 'Evgenievich'}",140489,85,preliminary match
15389,Russia,"{'Zatsepilina', 'Anna', 'Zatseplina', 'Yakovlena'}","{'Yuryevna', 'Yurevna', 'Luzhanskaya', 'Anna', 'Yurievna'}",166558,50,not match
15390,Russia,"{'Grigorevich', 'Plekhov', 'Aleksandr'}","{'Grigorjevitj', 'Rumyantsev', 'Grigorievich', 'Rumjantsev', 'Aleksandr', 'Alexander'}",135208,85,preliminary match
15391,Russia,"{'Kabayeva', 'Maratovna', 'Kabaeva', 'Alina'}","{'Alina', 'Kabajeva', 'Kabayeva', 'Maratovna', 'Kabaeva'}",140915,99,match
15392,Russia,"{'Igorevich', 'Putin', 'Roman'}","{'Roman', 'Teryushkov', 'Igorevich', 'Terjusjkov', 'Igorevitj'}",134360,85,preliminary match
15393,Russia,"{'Nikolayevich', 'Shamalov', 'Yury', 'Yuri'}","{'Nikolaevich', 'Nikolajevitj', 'Yuri', 'Sjvytkin', 'Shvytkin', 'Jurij'}",134272,85,preliminary match
15394,Russia,"{'Lyudmila', 'Aleksandrovna', 'Ocheretnaya', 'Putina'}","{'Pogorelov', 'Oleksandrovytj', 'Aleksandrovitj', 'Pohorielov', 'Oleksandrovych', 'Pohorjelov', 'Miroslav', 'Myroslav', 'Aleksandrovich'}",116731,50,not match
15405,Russia,"{'Mikhailovich', 'Vladimir', 'Kirill', 'Gundyayev', 'Patriarch'}","{'Mikhailovich', 'Vladimir', 'Michajlovitj', 'Kononov'}",134944,85,preliminary match
15406,Russia,"{'Ivanovich', 'Isaikin', 'Isaykin', 'Alexey'}","{'Aleksey', 'Ivanovitj', 'Alexey', 'Girichev', 'Giritjev', 'Aleksej', 'Alexej', 'Ivanovic', 'Giricev', 'Ivanovich'}",155578,85,preliminary match
